id,session,exp_name,exp_start,stimuli,stim_start,response,rt,block,stim_targ_names,resp_key,stim_dur,type
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,467.185541,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,467.9361014,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_w.bmp,468.6855354,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,469.4361181,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,470.1856041,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,470.935974,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,471.6852256,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_k.bmp,472.436147,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,473.18561,n,0.4513959,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_k.bmp,473.9360925,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,474.6852196,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,475.4359422,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,476.1858322,n,0.5384201,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_n.bmp,476.9363038,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,477.6853304,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,478.4358717,n,0.4636214,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,479.1857234,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,479.9359342,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_w.bmp,480.6852594,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,481.4358485,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_k.bmp,482.1857947,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,482.936185,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,483.6851097,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_k.bmp,484.4362128,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,485.1852396,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,485.9359727,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,486.6857195,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,487.4362387,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,488.1854794,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,488.9355441,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,489.6851187,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,490.4362788,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,491.1851408,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,491.9362256,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,492.6855252,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_n.bmp,493.4188775,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,494.1695015,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,494.9187551,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,495.6695783,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,496.4190684,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,497.1695378,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,497.9188446,n,0.5021422,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,498.6695983,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,499.4190749,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_k.bmp,500.1692912,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,500.9190601,n,0.5900415,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,501.6690441,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,502.4188988,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,503.1696228,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,503.9190435,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,504.6694211,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,505.4189488,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,506.1691812,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,506.9191639,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_w.bmp,507.6693005,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,508.4188411,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,509.1696317,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,509.9188613,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,510.6693075,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,511.4187913,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,512.1693815,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,512.9190872,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,513.669356,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,514.4190442,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,515.1691648,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,515.9190903,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,516.6694016,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,517.4187465,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,518.1696104,n,0.4910057,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,518.9191137,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,519.6696508,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,520.4189277,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,521.1693746,n,0.034722,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,521.9191601,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,522.6696315,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,523.4190346,n,0.4727893,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,524.1695841,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,524.919214,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,525.6693169,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,526.4191116,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,527.1693563,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,527.9190906,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,528.6695329,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,529.4189812,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,530.1695737,n,0.5710597,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_w.bmp,530.9190834,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,531.6697857,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,532.4189167,n,0.5141926,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,533.1694143,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_w.bmp,533.9191749,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,534.6696596,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,535.4191686,n,0.4570357,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,536.1698015,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,536.9190319,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_c.bmp,537.669694,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,538.4190929,n,0.5284082,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,539.1695183,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_k.bmp,539.919105,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,540.6694116,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,541.4191,n,0.472102,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,542.1702152,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,542.9356994,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,543.6857187,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,544.4189601,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,545.1695424,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,545.9187176,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,546.6694991,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_c.bmp,547.4190049,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,548.1693302,n,0.4753761,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,548.9186076,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,549.6693396,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,550.4185909,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,551.1694847,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,551.9186615,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,552.6692484,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,553.4185174,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,554.1696571,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,554.918893,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_w.bmp,555.6694644,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,556.4191383,n,0.464857,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,557.1696861,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_k.bmp,557.9187042,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,558.6697926,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,559.4191863,n,0.6802634,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,560.1694351,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,560.9187673,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,561.6696218,n,0.4783959,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,562.4192089,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,563.1696013,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,563.9190263,n,0.4849889,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_n.bmp,564.6695889,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,565.4192449,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,566.1697892,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,566.9192801,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,567.6694337,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,568.4191704,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,569.1702346,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,569.9193175,n,0.4375816,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,570.6701513,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,571.4194127,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,572.1696817,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,572.9189805,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,573.6696117,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,574.4191783,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,575.1695043,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,575.9190119,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_c.bmp,576.6697043,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,577.4191477,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,578.1695664,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_n.bmp,578.9190102,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,579.6697262,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,580.4191447,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,581.169748,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,581.918989,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_l.bmp,582.6692022,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,583.4191733,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,584.1692673,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,584.919181,n,0.5895631,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,585.6696834,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_j.bmp,586.4191302,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_g.bmp,587.169597,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,587.918989,n,0.6140199,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,588.6694823,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,589.4192967,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,590.1697038,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,590.919041,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,591.6696046,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,592.419243,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_v.bmp,593.1696302,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,593.9189291,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_n.bmp,594.6691162,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_c.bmp,595.4194047,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,596.1695726,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_f.bmp,596.9193478,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_p.bmp,597.669798,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_s.bmp,598.4190664,n,0.5603908,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_d.bmp,599.1697512,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_q.bmp,599.9191486,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_m.bmp,600.6695318,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_r.bmp,601.419235,n,0.6960453,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_h.bmp,602.1698222,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
examplefmt1,1,PGNGS_RST_750_english,16.8684844,L_b.bmp,602.9190284,,,2,"['L_s.bmp', 'L_r.bmp']",n,0.75,gng
